Filename,Category,Kind,N_Features,N_Features_in_Policies_Complete,N_Features_in_Policies_Failed,N_Configurations,Z3_Policies_Evaluated,Z3_Alerts,AST_Alerts,Is_Match,T_Z3_ms,T_AST_ms,False_Positives_AST,False_Negatives_AST,Error_Mapping
5.svc3.yaml,tiny,Service,16,13,4,1,6,2,2,True,27578.93,58.61,[],[],
multi-resource-yaml28.yaml,tiny,ReplicationController,17,420,176,1,25,7,7,True,94681.55,109.59,[],[],
seccompprofile_restricted373.yaml,tiny,Pod,26,481,136,1,49,11,11,True,179779.7,182.01,[],[],
seccompprofile_baseline1792.yaml,tiny,Pod,14,481,187,1,49,13,13,True,179307.51,192.13,[],[],
get-data-service-account.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7058.44,27.13,[],[],
pod-bad286_4.yaml,tiny,Pod,14,481,187,1,49,13,13,True,179110.21,190.81,[],[],
nginx-depl-serv.yaml,tiny,Deployment,21,422,176,1,26,7,7,True,98202.8,118.18,[],[],
pos-tracker-deployment.yaml,tiny,Deployment,22,422,178,1,26,8,8,True,98018.93,118.93,[],[],
sa-pod-reader.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7100.37,27.17,[],[],
service4484.yaml,tiny,Service,16,13,2,1,6,1,1,True,28140.03,43.76,[],[],
new-tls-secret1.yaml,tiny,Secret,7,14,0,2,4,0,0,True,7069.59,30.29,[],[],
resource450_42.yaml,tiny,CronJob,15,420,176,3,25,7,7,True,94841.2,113.78,[],[],
nginx-ingress-controller-deployment.yaml,tiny,Deployment,50,422,178,16,26,8,8,True,97989.01,122.91,[],[],
install122_36.yaml,tiny,Service,16,13,2,3,6,1,1,True,27959.48,39.49,[],[],
deployment3487.yaml,tiny,Deployment,23,422,176,1,26,7,7,True,98298.14,113.71,[],[],
xwiki-deployment1.yaml,tiny,Deployment,31,422,178,6,26,8,8,True,97857.38,127.26,[],[],
pod-bad152.yaml,tiny,Pod,8,481,187,2,49,13,13,True,179245.42,207.12,[],[],
selinuxoptions2515.yaml,tiny,Pod,14,481,187,1,49,13,13,True,179530.41,191.73,[],[],
aks-deploy1_7.yaml,tiny,RoleBinding,17,12,0,5,4,0,0,True,7355.37,30.45,[],[],
config696_20.yaml,tiny,Deployment,47,422,176,32,26,7,7,True,98486.37,122.33,[],[],
XA_02_git-web.yaml,tiny,Deployment,22,422,176,1,26,7,7,True,98336.05,121.29,[],[],
rolebinding173.yaml,tiny,RoleBinding,14,12,0,1,4,0,0,True,7114.28,30.94,[],[],
windowshostprocess0771.yaml,tiny,Pod,20,481,200,1,49,15,15,True,178620.28,195.57,[],[],
lumba-api_1.yaml,tiny,Service,16,13,4,1,6,2,2,True,27681.5,52.06,[],[],
deployment1615.yaml,tiny,Deployment,25,422,178,1,26,8,8,True,97909.72,125.16,[],[],
restrictedvolumes0744.yaml,tiny,Pod,21,481,204,1,49,14,14,True,179121.68,205.89,[],[],
restrictedvolumes1561.yaml,tiny,Pod,22,481,187,1,49,13,13,True,179176.66,187.0,[],[],
deploy446_3.yaml,tiny,ClusterRoleBinding,13,12,0,1,4,0,0,True,7317.21,28.04,[],[],
metrics-server52.yaml,tiny,ServiceAccount,8,7,0,1,3,0,0,True,7047.53,28.46,[],[],
restrictedvolumes8199.yaml,tiny,Pod,21,481,187,1,49,13,13,True,180156.14,191.23,[],[],
manifest231_5.yaml,tiny,Service,21,13,2,1,6,1,1,True,27834.39,43.41,[],[],
capabilities_restricted176.yaml,tiny,Pod,23,481,187,1,49,13,13,True,179091.01,192.37,[],[],
hostnamespaces282.yaml,tiny,Pod,12,481,191,1,49,14,14,True,178943.24,199.49,[],[],
restrictedvolumes19174.yaml,tiny,Pod,21,481,197,1,49,15,15,True,178642.68,215.28,[],[],
seccompprofile_baseline0922.yaml,tiny,Pod,14,481,187,2,49,13,13,True,179338.36,192.72,[],[],
privileged01796.yaml,tiny,Pod,26,481,162,1,49,13,13,True,179462.15,191.7,[],[],
roles.yaml,tiny,ServiceAccount,4,7,0,1,3,0,0,True,7305.67,32.11,[],[],
prometheus-ingress6.yaml,tiny,Ingress,21,4,2,2,2,1,1,True,13578.21,47.93,[],[],
deploy338_8.yaml,tiny,RoleBinding,17,12,0,5,4,0,0,True,7376.5,33.99,[],[],
kubernetes-manifests19_19.yaml,tiny,Service,15,13,2,1,6,1,1,True,27852.37,44.75,[],[],
wordpress-service14.yaml,tiny,Service,19,13,4,1,6,2,2,True,27789.45,52.07,[],[],
autoscaler-custom5_7.yaml,tiny,Deployment,64,422,203,10000,26,9,9,True,97429.83,148.61,[],[],
postgres-service.yaml,tiny,Service,15,13,2,4,6,1,1,True,28284.87,48.97,[],[],
wordpress-deployment20_4.yaml,tiny,Service,14,13,2,2,6,1,1,True,27841.73,47.69,[],[],
local-pvc4.yaml,tiny,PersistentVolumeClaim,10,7,3,1,2,1,1,True,13731.79,38.44,[],[],
kafka15_2.yaml,tiny,Deployment,29,422,178,2,26,8,8,True,97761.61,128.0,[],[],
restrictedvolumes5433.yaml,tiny,Pod,22,481,187,1,49,13,13,True,179261.59,189.93,[],[],
podcontrollers-bad66_5.yaml,tiny,CronJob,19,420,176,2,25,7,7,True,94550.32,113.68,[],[],
podcontroller-good217_6.yaml,tiny,Deployment,22,422,178,1,26,8,8,True,97885.41,127.35,[],[],
rabbitmq-depl8_1.yaml,tiny,Service,17,13,2,2,6,1,1,True,28046.18,46.4,[],[],
checkoutservice1_1.yaml,tiny,Service,15,13,2,1,6,1,1,True,27827.76,44.76,[],[],
restrictedvolumes7129.yaml,tiny,Pod,17,481,187,1,49,13,13,True,179322.61,197.08,[],[],
load-balancer-controller2_7.yaml,tiny,Deployment,63,422,128,128,26,6,6,True,98572.12,123.87,[],[],
service873.yaml,tiny,Service,18,13,4,1,6,2,2,True,27849.02,54.98,[],[],
hostpathvolumes0908.yaml,tiny,Pod,15,481,187,2,49,13,13,True,179429.66,194.09,[],[],
pvwordpress.yaml,tiny,PersistentVolume,15,0,0,1,0,0,0,True,0.0,23.83,[],[],
01-guacd-svc.yaml,tiny,Service,17,13,2,1,6,1,1,True,28061.3,45.43,[],[],
seccompprofile_baseline2482.yaml,tiny,Pod,16,481,187,1,49,13,13,True,179276.46,186.74,[],[],
deployment3537.yaml,tiny,Deployment,43,422,178,1,26,8,8,True,97836.8,125.34,[],[],
restrictedvolumes1375.yaml,tiny,Pod,30,481,136,1,49,11,11,True,179804.73,180.07,[],[],
apparmorprofile090.yaml,tiny,Pod,29,481,136,1,49,11,11,True,179777.56,178.18,[],[],
restrictedvolumes15104.yaml,tiny,Pod,31,481,136,1,49,11,11,True,179817.84,170.11,[],[],
redis-master-controller5.yaml,tiny,ReplicationController,23,420,176,18,25,7,7,True,94759.33,117.82,[],[],
capabilities_baseline1265.yaml,tiny,Pod,17,481,230,1,49,15,15,True,178611.78,208.51,[],[],
spire-quickstart2_2.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7044.89,30.91,[],[],
gotk-components46_29.yaml,tiny,Service,21,13,2,5,6,1,1,True,28061.57,43.61,[],[],
manager126_1.yaml,tiny,Deployment,58,422,127,28,26,6,6,True,98442.35,109.27,[],[],
sharing-volume3.yaml,tiny,ReplicaSet,25,420,176,2,25,7,7,True,94823.16,122.42,[],[],
deploy-sample-1.yaml,tiny,Deployment,22,422,176,1,26,7,7,True,98342.65,127.16,[],[],
deployment-php_1.yaml,tiny,Service,13,13,2,1,6,1,1,True,27981.95,46.45,[],[],
ing18.yaml,tiny,Ingress,16,4,2,1,2,1,1,True,13770.8,43.81,[],[],
capabilities_baseline1330.yaml,tiny,Pod,20,481,230,1,49,15,15,True,178669.39,204.56,[],[],
web-app27.yaml,tiny,Deployment,30,422,178,3,26,8,8,True,97807.29,126.77,[],[],
restrictedvolumes7112.yaml,tiny,Pod,17,481,187,1,49,13,13,True,179431.67,191.57,[],[],
fastapi-secret-template1.yaml,tiny,Secret,10,14,0,1,4,0,0,True,7069.1,30.01,[],[],
resource574_77.yaml,tiny,Pod,8,481,187,1,49,13,13,True,179112.11,189.21,[],[],
seccompprofile_baseline2787.yaml,tiny,Pod,16,481,187,1,49,13,13,True,179373.91,197.09,[],[],
demo-hosts_15.yaml,tiny,Secret,7,14,0,2,4,0,0,True,7058.18,29.93,[],[],
manifest331_1.yaml,tiny,Secret,8,14,0,3,4,0,0,True,7306.77,35.17,[],[],
v0.13.4.metallb-native_21.yaml,tiny,Service,13,13,2,1,6,1,1,True,27841.29,46.61,[],[],
fertiscan-secrets.yaml,tiny,Secret,9,14,0,30,4,0,0,True,7042.95,32.81,[],[],
patchedResource232.yaml,tiny,Pod,15,481,187,2,49,13,13,True,179295.03,195.04,[],[],
redis-master-service49.yaml,tiny,Service,15,13,2,9,6,1,1,True,28412.98,42.27,[],[],
service4119.yaml,tiny,Service,17,13,4,1,6,2,2,True,27560.64,51.66,[],[],
pod618.yaml,tiny,Pod,13,481,187,1,49,13,13,True,179235.37,192.11,[],[],
selinuxoptions01510.yaml,tiny,Pod,14,481,187,1,49,13,13,True,179359.56,209.76,[],[],
Dashboard33.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7301.51,35.67,[],[],
pod-pvc2.yaml,tiny,PersistentVolume,15,0,0,1,0,0,0,True,0.0,24.66,[],[],
bar18_1.yaml,tiny,ServiceAccount,2,7,0,1,3,0,0,True,7066.81,34.28,[],[],
traefik-ds2_2.yaml,tiny,Service,14,13,2,2,6,1,1,True,27908.31,46.72,[],[],
aws-deploy_15.yaml,tiny,Job,45,420,50,100,25,2,2,True,96311.77,75.59,[],[],
PodPreset2_1.yaml,tiny,Pod,13,481,187,2,49,13,13,True,179328.34,204.92,[],[],
deploy111_8.yaml,tiny,RoleBinding,17,12,0,5,4,0,0,True,7381.67,28.95,[],[],
capabilities_baseline3434.yaml,tiny,Pod,17,481,204,1,49,14,14,True,179215.84,196.08,[],[],
service1791.yaml,tiny,Service,17,13,4,1,6,2,2,True,27624.32,50.96,[],[],
hostpathvolumes0375.yaml,tiny,Pod,22,481,187,2,49,13,13,True,179429.34,191.54,[],[],
seccompprofile_restricted120.yaml,tiny,Pod,26,481,136,1,49,11,11,True,180182.69,173.52,[],[],
wallet-secret4_2.yaml,tiny,Secret,7,14,0,3,4,0,0,True,7068.75,28.23,[],[],
firefox-deploy.yaml,tiny,Deployment,44,422,178,18,26,8,8,True,98046.94,119.04,[],[],
hostpathvolumes0496.yaml,tiny,Pod,15,481,187,2,49,13,13,True,179550.2,196.05,[],[],
deploy-postgres.yaml,tiny,Deployment,29,422,178,3,26,8,8,True,98159.7,122.76,[],[],
elastic-stack15_9.yaml,tiny,Deployment,39,422,178,3,26,8,8,True,98013.2,121.18,[],[],
postgres-pv10.yaml,tiny,PersistentVolume,15,0,0,1,0,0,0,True,0.0,25.22,[],[],
ingress1633.yaml,tiny,Ingress,17,4,2,1,2,1,1,True,13770.15,42.7,[],[],
filebeat-svc-account.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7078.86,29.09,[],[],
api-deployment36.yaml,tiny,Deployment,53,422,176,4,26,7,7,True,98576.64,122.49,[],[],
hostpathvolumes1661.yaml,tiny,Pod,30,481,146,2,49,13,13,True,179343.15,183.34,[],[],
namespace1056.yaml,tiny,Pod,13,481,187,2,49,13,13,True,179260.03,187.76,[],[],
recommended-dashboard3_11.yaml,tiny,Deployment,65,422,152,8,26,6,6,True,98429.13,114.03,[],[],
08-user-microservice-secrets.yaml,tiny,Secret,8,14,0,2,4,0,0,True,7050.24,30.52,[],[],
sysctls0412.yaml,tiny,Pod,20,481,187,1,49,13,13,True,179668.82,188.77,[],[],
nginx-deployment240.yaml,tiny,Deployment,22,422,176,1,26,7,7,True,98168.92,112.28,[],[],
source-controller7_7.yaml,tiny,Deployment,78,422,77,8064,26,4,4,True,99471.61,99.55,[],[],
service4189.yaml,tiny,Service,17,13,2,1,6,1,1,True,28155.69,43.45,[],[],
ingress-application-ckad2_5.yaml,tiny,Deployment,24,422,178,1,26,8,8,True,97768.85,126.22,[],[],
kiali14_6.yaml,tiny,RoleBinding,17,12,0,8,4,0,0,True,7072.71,28.94,[],[],
pod-good8_2.yaml,tiny,Pod,11,481,187,2,49,13,13,True,179094.52,188.67,[],[],
resource767_48.yaml,tiny,CronJob,21,420,176,2,25,7,7,True,94931.3,114.27,[],[],
cas-container-persistentvolumclaim.yaml,tiny,PersistentVolumeClaim,13,7,3,1,2,1,1,True,13780.3,32.57,[],[],
deployment1568.yaml,tiny,Deployment,32,422,176,1,26,7,7,True,98403.74,119.98,[],[],
service263.yaml,tiny,Service,21,13,2,18,6,1,1,True,27871.9,41.56,[],[],
resource170_1.yaml,tiny,Pod,18,481,197,1,49,15,15,True,178746.58,208.15,[],[],
seccompprofile_restricted0118.yaml,tiny,Pod,23,481,136,1,49,11,11,True,179947.6,177.53,[],[],
ingress-controller17_2.yaml,tiny,ServiceAccount,8,7,0,5,3,0,0,True,7217.9,31.93,[],[],
procmount01105.yaml,tiny,Pod,29,481,166,1,49,13,13,True,178985.5,193.91,[],[],
configmap338_1.yaml,tiny,Pod,17,481,187,2,49,13,13,True,178991.15,191.82,[],[],
backend92_4.yaml,tiny,Deployment,50,422,203,96,26,9,9,True,97413.94,138.51,[],[],
reads.deployment.yaml,tiny,Deployment,57,422,195,12,26,9,9,True,97553.18,129.89,[],[],
selinuxoptions2767.yaml,tiny,Pod,19,481,187,1,49,13,13,True,179069.22,193.02,[],[],
kubernetes-manifests12_5.yaml,tiny,Service,15,13,2,1,6,1,1,True,28054.28,40.68,[],[],
metricbeat-ds2_7.yaml,tiny,Deployment,46,422,178,168,26,8,8,True,97786.63,125.7,[],[],
hostnamespaces1168.yaml,tiny,Pod,14,481,191,1,49,14,14,True,178745.37,235.55,[],[],
selinuxoptions3164.yaml,tiny,Pod,28,481,136,1,49,11,11,True,179579.28,181.68,[],[],
chainsaw-step-02-apply-44.yaml,tiny,Pod,11,481,187,4,49,13,13,True,178724.18,190.4,[],[],
seccompprofile_restricted45.yaml,tiny,Pod,29,481,136,1,49,11,11,True,179526.88,172.41,[],[],
v1.6.1.yaml,tiny,ServiceAccount,8,7,0,2,3,0,0,True,7144.55,28.31,[],[],
dashboard-clusterrole5.yaml,tiny,ClusterRoleBinding,13,12,4,1,4,1,1,True,20775.37,35.98,[],[],
nginx_ingress_controller_1.yaml,tiny,ServiceAccount,9,7,2,5,3,1,1,True,17252.48,34.65,[],[],
daemonset263.yaml,tiny,DaemonSet,34,423,218,4,26,10,10,True,97141.45,139.77,[],[],
resource774_16.yaml,tiny,Pod,10,481,162,1,49,12,12,True,179151.74,182.46,[],[],
podcontroller-resources32.yaml,tiny,Deployment,25,422,178,3,26,8,8,True,97812.09,126.23,[],[],
apparmorprofile034.yaml,tiny,Pod,14,481,187,1,49,13,13,True,178858.2,188.27,[],[],
clusterrolebinding355_1.yaml,tiny,ClusterRoleBinding,16,12,0,2,4,0,0,True,7033.81,35.83,[],[],
host-based-ingress3.yaml,tiny,Ingress,20,4,2,4,2,1,1,True,13692.27,37.91,[],[],
podcontroller-bad139_32.yaml,tiny,CronJob,18,420,176,1,25,7,7,True,94137.6,113.23,[],[],
privileged1370.yaml,tiny,Pod,17,481,213,1,49,15,15,True,178526.67,202.14,[],[],
020-podPrioryAndPreEmption_1.yaml,tiny,Pod,14,481,187,1,49,13,13,True,178665.23,190.77,[],[],
restrictedvolumes9174.yaml,tiny,Pod,22,481,187,1,49,13,13,True,178646.83,185.63,[],[],
timeserver-service.yaml,tiny,Service,16,13,4,1,6,2,2,True,27576.85,51.68,[],[],
ingress-controller37_16.yaml,tiny,Job,41,420,176,150,25,7,7,True,94432.13,116.57,[],[],
kube-proxy-binding2.yaml,tiny,RoleBinding,17,12,0,2,4,0,0,True,7076.84,29.84,[],[],
restrictedvolumes18142.yaml,tiny,Pod,21,481,187,1,49,13,13,True,178807.06,185.71,[],[],
not-patched-deploy033.yaml,tiny,Deployment,35,422,178,1,26,8,8,True,97774.03,132.49,[],[],
role_binding303.yaml,tiny,ClusterRoleBinding,13,12,0,1,4,0,0,True,7361.54,35.33,[],[],
basic-auth-testuser-secret-100_64.yaml,tiny,Secret,10,14,0,2,4,0,0,True,7082.18,31.48,[],[],
metrics_auth_role_binding13.yaml,tiny,ClusterRoleBinding,16,12,0,6,4,0,0,True,7048.29,31.49,[],[],
my-app-deployment8.yaml,tiny,Deployment,28,422,178,1,26,8,8,True,97530.37,119.08,[],[],
shop_frontend_deploy.yaml,tiny,Deployment,31,422,178,4,26,8,8,True,97762.85,137.89,[],[],
statefulset_postgres.yaml,tiny,StatefulSet,36,424,176,1,26,7,7,True,97896.75,124.72,[],[],
apparmorprofile1266.yaml,tiny,Pod,16,481,187,1,49,13,13,True,178768.6,189.96,[],[],
selinuxoptions3799.yaml,tiny,Pod,14,481,187,1,49,13,13,True,178825.06,188.32,[],[],
restrictedvolumes7310.yaml,tiny,Pod,21,481,187,1,49,13,13,True,178652.88,193.48,[],[],
mosquitto10_2.yaml,tiny,PersistentVolumeClaim,13,7,3,1,2,1,1,True,13681.2,28.01,[],[],
restrictedvolumes770.yaml,tiny,Pod,24,481,187,1,49,13,13,True,178743.76,199.15,[],[],
restrictedvolumes1811.yaml,tiny,Pod,24,481,187,1,49,13,13,True,178842.61,186.25,[],[],
srv-np-platforms.yaml,tiny,Service,17,13,4,1,6,2,2,True,27711.34,45.47,[],[],
deployment423.yaml,tiny,Deployment,21,422,176,1,26,7,7,True,97999.88,113.97,[],[],
podcontroller-good43_20.yaml,tiny,Deployment,19,422,178,2,26,8,8,True,97892.25,125.93,[],[],
capabilities_baseline0112.yaml,tiny,Pod,15,481,230,1,49,15,15,True,178286.66,205.66,[],[],
jobsexamplev7.yaml,tiny,Job,16,420,176,3,25,7,7,True,94476.85,115.55,[],[],
role-config18_1.yaml,tiny,RoleBinding,14,12,0,1,4,0,0,True,7035.84,31.84,[],[],
24.ingress-routing.yaml,tiny,Ingress,17,4,2,1,2,1,1,True,13743.32,40.81,[],[],
static-data-pv.yaml,tiny,PersistentVolume,15,0,0,1,0,0,0,True,0.0,27.35,[],[],
resource762_42.yaml,tiny,CronJob,15,420,176,3,25,7,7,True,94440.96,116.18,[],[],
Pods_12.yaml,tiny,Pod,11,481,187,1,49,13,13,True,178732.76,183.25,[],[],
mysql-svc2.yaml,tiny,Service,13,13,2,1,6,1,1,True,27826.4,43.88,[],[],
cka-pv-hostpath-walkthru.yaml,tiny,PersistentVolume,14,0,0,1,0,0,0,True,0.0,25.15,[],[],
redis-pod13.yaml,tiny,Pod,13,481,187,2,49,13,13,True,178786.98,193.48,[],[],
service1186.yaml,tiny,Service,20,13,4,1,6,2,2,True,27798.4,52.23,[],[],
capabilities_baseline153.yaml,tiny,Pod,17,481,230,1,49,15,15,True,178234.81,201.09,[],[],
resource23_4.yaml,tiny,Pod,10,481,161,2,49,11,11,True,179206.72,183.62,[],[],
connectivity-check2_5.yaml,tiny,Deployment,0,0,0,0,0,0,0,,0.0,0.0,,,CRITICAL: 'NoneType' object is not iterable
secret1184.yaml,tiny,Secret,6,14,0,2,4,0,0,True,7050.87,29.71,[],[],
auth_proxy_service166.yaml,tiny,Service,19,13,2,7,6,1,1,True,27761.39,41.56,[],[],
multi-tls_4.yaml,tiny,Ingress,22,4,0,4,2,0,0,True,7299.99,29.06,[],[],
resource730_41.yaml,tiny,Deployment,22,422,177,1,26,7,7,True,98179.52,115.1,[],[],
provider-kubernetes_2.yaml,tiny,ClusterRoleBinding,13,12,4,1,4,1,1,True,20825.08,36.94,[],[],
deployment5451.yaml,tiny,Deployment,27,422,176,9,26,7,7,True,98152.16,208.37,[],[],
config348_21.yaml,tiny,Deployment,25,422,178,1,26,8,8,True,98161.82,126.01,[],[],
pv-pvc-label.yaml,tiny,PersistentVolume,23,0,0,1,0,0,0,True,0.0,26.32,[],[],
flux-pvc2.yaml,tiny,PersistentVolumeClaim,12,7,3,1,2,1,1,True,13488.56,31.1,[],[],
ingress1701.yaml,tiny,Ingress,16,4,2,3,2,1,1,True,13723.39,37.29,[],[],
prometheus-roleBindingConfig7.yaml,tiny,RoleBinding,17,12,0,5,4,0,0,True,7348.82,35.6,[],[],
resource251_2.yaml,tiny,PersistentVolumeClaim,25,7,3,1,2,1,1,True,13525.23,144.8,[],[],
sysctls01661.yaml,tiny,Pod,17,481,187,1,49,13,13,True,179225.79,196.17,[],[],
resource462_65.yaml,tiny,CronJob,17,420,176,1,25,7,7,True,94664.78,117.62,[],[],
selinuxoptions01595.yaml,tiny,Pod,11,481,187,1,49,13,13,True,179032.65,192.34,[],[],
podcontroller-good167_19.yaml,CronJob,STRUCTURAL_UNSAT,,,,,,28,0,0,2,3614.68,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
pod-good56_9.yaml,tiny,Pod,25,481,111,2,49,10,10,True,179934.23,169.48,[],[],
app-deploy15_1.yaml,tiny,Service,15,13,4,1,6,2,2,True,27791.76,46.6,[],[],
gotk-components33_9.yaml,tiny,ClusterRoleBinding,16,12,0,18,4,0,0,True,7053.35,31.81,[],[],
install33_33.yaml,tiny,Service,18,13,2,6,6,1,1,True,27825.74,52.09,[],[],
base919.yaml,tiny,Pod,20,481,187,1,49,13,13,True,179223.59,196.52,[],[],
resource773_40.yaml,tiny,CronJob,18,420,176,1,25,7,7,True,94431.92,119.8,[],[],
secret211.yaml,tiny,Secret,4,14,0,1,4,0,0,True,7057.78,35.91,[],[],
simplifier-designtime.yaml,tiny,PersistentVolumeClaim,12,7,3,1,2,1,1,True,13739.92,30.55,[],[],
bad-update1_3.yaml,tiny,Deployment,7,422,2,1,26,1,1,True,99737.77,70.71,[],[],
selinuxoptions1320.yaml,tiny,Pod,28,481,136,1,49,11,11,True,179446.83,179.93,[],[],
privileged01712.yaml,tiny,Pod,13,481,213,1,49,15,15,True,178565.54,208.56,[],[],
kube-scheduler+merge.yaml,tiny,Pod,7,481,18,2,49,6,6,True,180591.98,135.42,[],[],
cluster-autoscaler-rbac13_1.yaml,tiny,ClusterRoleBinding,16,12,0,1,4,0,0,True,7055.89,32.09,[],[],
deployment3923.yaml,tiny,Deployment,47,422,187,18,26,9,9,True,97357.18,138.2,[],[],
restrictedvolumes14232.yaml,tiny,Pod,18,481,187,1,49,13,13,True,178848.43,189.52,[],[],
selinuxoptions01638.yaml,tiny,Pod,14,481,187,1,49,13,13,True,178872.29,191.58,[],[],
capabilities_baseline0801.yaml,tiny,Pod,23,481,204,169,49,14,14,True,178868.02,202.05,[],[],
sysctls0181.yaml,tiny,Pod,17,481,187,1,49,13,13,True,178790.72,186.47,[],[],
carina-csi-driver_templates_serviceaccount-csi-controller_2.yaml,tiny,ServiceAccount,8,7,0,8,3,0,0,True,7064.68,31.86,[],[],
hostnamespaces2507.yaml,tiny,Pod,12,481,191,1,49,14,14,True,178680.88,195.54,[],[],
service-ca-deployment_4.yaml,tiny,ClusterRoleBinding,13,12,0,1,4,0,0,True,7048.86,32.15,[],[],
stateless-load-balancer-gateway-api_5.yaml,tiny,Service,12,13,2,2,6,1,1,True,28302.8,40.59,[],[],
service4212.yaml,tiny,Service,18,13,2,1,6,1,1,True,27765.81,42.95,[],[],
service5147.yaml,tiny,Service,12,13,2,2,6,1,1,True,28044.12,40.35,[],[],
windowshostprocess0273.yaml,tiny,Pod,15,481,200,1,49,15,15,True,178092.5,203.0,[],[],
12-orders-svc4.yaml,tiny,Service,19,13,2,1,6,1,1,True,28167.68,38.98,[],[],
sysctls01262.yaml,tiny,Pod,15,481,187,1,49,13,13,True,178927.06,185.5,[],[],
nginx-with-hostPath2.yaml,tiny,Deployment,32,422,178,4,26,8,8,True,97859.06,119.51,[],[],
clusterrole94_1.yaml,tiny,ClusterRoleBinding,16,12,0,1,4,0,0,True,7023.8,30.23,[],[],
04-mongo-express_1.yaml,tiny,Service,12,13,2,1,6,1,1,True,28028.85,42.72,[],[],
service2170.yaml,tiny,Service,16,13,2,1,6,1,1,True,27829.27,42.58,[],[],
cluster_role_binding9.yaml,tiny,ClusterRoleBinding,16,12,0,4,4,0,0,True,7156.51,36.1,[],[],
hostpathvolumes0233.yaml,tiny,Pod,13,481,187,2,49,13,13,True,179079.96,189.76,[],[],
base427.yaml,tiny,Pod,11,481,187,1,49,13,13,True,178814.83,192.98,[],[],
pers-vol-nfs.yaml,tiny,PersistentVolume,16,0,0,1,0,0,0,True,0.0,26.41,[],[],
deployment79_3.yaml,tiny,Service,12,13,2,1,6,1,1,True,28234.62,47.38,[],[],
3-storegateway-sts.yaml,tiny,StatefulSet,90,424,176,1440,26,7,7,True,98049.59,162.79,[],[],
pvc254.yaml,tiny,PersistentVolumeClaim,11,7,3,1,2,1,1,True,13680.39,34.03,[],[],
elasticService.yaml,tiny,Service,15,13,2,1,6,1,1,True,27742.68,42.26,[],[],
cluster_ip_1.yaml,tiny,Service,19,13,2,1,6,1,1,True,28077.55,40.72,[],[],
seccompprofile_restricted3151.yaml,tiny,Pod,26,481,136,1,49,11,11,True,179161.53,176.28,[],[],
ingress-14.yaml,tiny,Ingress,19,4,2,1,2,1,1,True,13729.19,37.32,[],[],
seccompprofile_baseline2312.yaml,tiny,Pod,20,481,187,1,49,13,13,True,179028.09,191.99,[],[],
pvc-nginx1.yaml,tiny,PersistentVolumeClaim,10,7,3,1,2,1,1,True,13717.52,37.56,[],[],
video-mongo-deployment_2.yaml,tiny,Service,14,13,2,1,6,1,1,True,27801.4,42.74,[],[],
kafka-sw-app_7.yaml,tiny,Deployment,19,422,178,1,26,8,8,True,97662.2,120.86,[],[],
grafana8_3.yaml,tiny,Service,17,13,2,2,6,1,1,True,28273.94,44.94,[],[],
privileged01753.yaml,tiny,Pod,15,481,187,1,49,13,13,True,178880.0,187.07,[],[],
restrictedvolumes13188.yaml,tiny,Pod,30,481,136,1,49,11,11,True,179416.48,174.73,[],[],
sistema-noticias-deployment8.yaml,tiny,Deployment,25,422,178,1,26,8,8,True,97651.8,118.02,[],[],
worker-pod.yaml,tiny,Pod,14,481,187,4,49,13,13,True,178474.32,194.69,[],[],
k8s-1.12_9.yaml,tiny,ClusterRoleBinding,17,12,0,1,4,0,0,True,7330.71,28.74,[],[],
serviceaccount56.yaml,tiny,ServiceAccount,8,7,0,5,3,0,0,True,7005.68,27.14,[],[],
pod-resources_3.yaml,tiny,Pod,13,481,187,2,49,13,13,True,178851.59,205.15,[],[],
runasnonroot3387.yaml,tiny,Pod,27,481,136,1,49,11,11,True,179395.24,175.0,[],[],
np_example.yaml,tiny,Deployment,24,422,176,1,26,7,7,True,98051.98,117.81,[],[],
master-deployment10_1.yaml,tiny,Deployment,22,422,178,4,26,8,8,True,97657.1,122.45,[],[],
prometheus.service.yaml,tiny,Service,17,13,2,4,6,1,1,True,28033.1,39.96,[],[],
nginx-deployment-readness-probe1.yaml,tiny,Deployment,45,422,178,12,26,8,8,True,97606.02,121.95,[],[],
selinuxoptions0594.yaml,tiny,Pod,14,481,187,1,49,13,13,True,179067.13,187.81,[],[],
service1155.yaml,tiny,Service,17,13,2,2,6,1,1,True,28107.61,42.75,[],[],
deploy315_25.yaml,tiny,Deployment,59,422,95,4,26,5,5,True,98596.72,96.88,[],[],
web213.yaml,tiny,Deployment,24,422,176,1,26,7,7,True,97806.1,125.85,[],[],
3-deployment15.yaml,tiny,Deployment,50,422,111,144,26,6,6,True,98440.62,105.39,[],[],
web-service1.yaml,tiny,Service,15,13,2,1,6,1,1,True,27778.87,45.13,[],[],
post-db-service1.yaml,tiny,Service,16,13,2,1,6,1,1,True,28076.15,39.86,[],[],
