Feature,Midle,Turned,Value
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_preferredDuringSchedulingIgnoredDuringExecution_podAffinityTerm_namespaceSelector_matchLabels_KeyMap,Job_spec_template_spec_affinity_podAntiAffinity_preferredDuringSchedulingIgnoredDuringExecution_podAffinityTerm_namespaceSelector_matchLabels_KeyMap,KeyMap,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_preferredDuringSchedulingIgnoredDuringExecution_podAffinityTerm_namespaceSelector_matchLabels_ValueMap,Job_spec_template_spec_affinity_podAntiAffinity_preferredDuringSchedulingIgnoredDuringExecution_podAffinityTerm_namespaceSelector_matchLabels_ValueMap,ValueMap,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_preferredDuringSchedulingIgnoredDuringExecution_podAffinityTerm_namespaces,Job_spec_template_spec_affinity_podAntiAffinity_preferredDuringSchedulingIgnoredDuringExecution_podAffinityTerm_namespaces,namespaces,-
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_preferredDuringSchedulingIgnoredDuringExecution_podAffinityTerm_namespaces_StringValue,Job_spec_template_spec_affinity_podAntiAffinity_preferredDuringSchedulingIgnoredDuringExecution_podAffinityTerm_namespaces_StringValue,StringValue,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_preferredDuringSchedulingIgnoredDuringExecution_weight,Job_spec_template_spec_affinity_podAntiAffinity_preferredDuringSchedulingIgnoredDuringExecution_weight,weight,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution,requiredDuringSchedulingIgnoredDuringExecution,-
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_topologyKey,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_topologyKey,topologyKey,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector,labelSelector,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions,matchExpressions,-
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_key,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_key,key,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_operator,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_operator,operator,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_operator_Exists,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_operator_Exists,Exists,Exists
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_operator_NotIn,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_operator_NotIn,NotIn,NotIn
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_operator_In,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_operator_In,In,In
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_operator_DoesNotExist,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_operator_DoesNotExist,DoesNotExist,DoesNotExist
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_values,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_values,values,-
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_values_StringValue,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchExpressions_values_StringValue,StringValue,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchLabels,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchLabels,matchLabels,-
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchLabels_KeyMap,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchLabels_KeyMap,KeyMap,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchLabels_ValueMap,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_labelSelector_matchLabels_ValueMap,ValueMap,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_matchLabelKeys,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_matchLabelKeys,matchLabelKeys,-
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_matchLabelKeys_StringValue,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_matchLabelKeys_StringValue,StringValue,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_mismatchLabelKeys,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_mismatchLabelKeys,mismatchLabelKeys,-
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_mismatchLabelKeys_StringValue,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_mismatchLabelKeys_StringValue,StringValue,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector,namespaceSelector,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions,matchExpressions,-
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_key,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_key,key,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_operator,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_operator,operator,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_operator_Exists,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_operator_Exists,Exists,Exists
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_operator_NotIn,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_operator_NotIn,NotIn,NotIn
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_operator_In,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_operator_In,In,In
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_operator_DoesNotExist,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_operator_DoesNotExist,DoesNotExist,DoesNotExist
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_values,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_values,values,-
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_values_StringValue,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchExpressions_values_StringValue,StringValue,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchLabels,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchLabels,matchLabels,-
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchLabels_KeyMap,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchLabels_KeyMap,KeyMap,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchLabels_ValueMap,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaceSelector_matchLabels_ValueMap,ValueMap,
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaces,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaces,namespaces,-
io_k8s_api_batch_v1_Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaces_StringValue,Job_spec_template_spec_affinity_podAntiAffinity_requiredDuringSchedulingIgnoredDuringExecution_namespaces_StringValue,StringValue,
io_k8s_api_batch_v1_Job_spec_template_spec_automountServiceAccountToken,Job_spec_template_spec_automountServiceAccountToken,automountServiceAccountToken,
io_k8s_api_batch_v1_Job_spec_template_spec_dnsConfig,Job_spec_template_spec_dnsConfig,dnsConfig,
io_k8s_api_batch_v1_Job_spec_template_spec_dnsConfig_nameservers,Job_spec_template_spec_dnsConfig_nameservers,nameservers,-
io_k8s_api_batch_v1_Job_spec_template_spec_dnsConfig_nameservers_StringValue,Job_spec_template_spec_dnsConfig_nameservers_StringValue,StringValue,
io_k8s_api_batch_v1_Job_spec_template_spec_dnsConfig_options,Job_spec_template_spec_dnsConfig_options,options,-
io_k8s_api_batch_v1_Job_spec_template_spec_dnsConfig_options_name,Job_spec_template_spec_dnsConfig_options_name,name,
io_k8s_api_batch_v1_Job_spec_template_spec_dnsConfig_options_value,Job_spec_template_spec_dnsConfig_options_value,value,
io_k8s_api_batch_v1_Job_spec_template_spec_dnsConfig_searches,Job_spec_template_spec_dnsConfig_searches,searches,-
io_k8s_api_batch_v1_Job_spec_template_spec_dnsConfig_searches_StringValue,Job_spec_template_spec_dnsConfig_searches_StringValue,StringValue,
io_k8s_api_batch_v1_Job_spec_template_spec_dnsPolicy,Job_spec_template_spec_dnsPolicy,dnsPolicy,
io_k8s_api_batch_v1_Job_spec_template_spec_dnsPolicy_None,Job_spec_template_spec_dnsPolicy_None,None,None
io_k8s_api_batch_v1_Job_spec_template_spec_dnsPolicy_ClusterFirstWithHostNet,Job_spec_template_spec_dnsPolicy_ClusterFirstWithHostNet,ClusterFirstWithHostNet,ClusterFirstWithHostNet
io_k8s_api_batch_v1_Job_spec_template_spec_dnsPolicy_Default,Job_spec_template_spec_dnsPolicy_Default,Default,Default
io_k8s_api_batch_v1_Job_spec_template_spec_dnsPolicy_ClusterFirst,Job_spec_template_spec_dnsPolicy_ClusterFirst,ClusterFirst,ClusterFirst
io_k8s_api_batch_v1_Job_spec_template_spec_enableServiceLinks,Job_spec_template_spec_enableServiceLinks,enableServiceLinks,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers,Job_spec_template_spec_ephemeralContainers,ephemeralContainers,-
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_name,Job_spec_template_spec_ephemeralContainers_name,name,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_args,Job_spec_template_spec_ephemeralContainers_args,args,-
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_args_StringValue,Job_spec_template_spec_ephemeralContainers_args_StringValue,StringValue,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_command,Job_spec_template_spec_ephemeralContainers_command,command,-
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_command_StringValue,Job_spec_template_spec_ephemeralContainers_command_StringValue,StringValue,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env,Job_spec_template_spec_ephemeralContainers_env,env,-
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_name,Job_spec_template_spec_ephemeralContainers_env_name,name,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_value,Job_spec_template_spec_ephemeralContainers_env_value,value,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom,Job_spec_template_spec_ephemeralContainers_env_valueFrom,valueFrom,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_configMapKeyRef,Job_spec_template_spec_ephemeralContainers_env_valueFrom_configMapKeyRef,configMapKeyRef,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_configMapKeyRef_key,Job_spec_template_spec_ephemeralContainers_env_valueFrom_configMapKeyRef_key,key,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_configMapKeyRef_name,Job_spec_template_spec_ephemeralContainers_env_valueFrom_configMapKeyRef_name,name,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_configMapKeyRef_optional,Job_spec_template_spec_ephemeralContainers_env_valueFrom_configMapKeyRef_optional,optional,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_fieldRef,Job_spec_template_spec_ephemeralContainers_env_valueFrom_fieldRef,fieldRef,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_fieldRef_fieldPath,Job_spec_template_spec_ephemeralContainers_env_valueFrom_fieldRef_fieldPath,fieldPath,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_fieldRef_apiVersion,Job_spec_template_spec_ephemeralContainers_env_valueFrom_fieldRef_apiVersion,apiVersion,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_resourceFieldRef,Job_spec_template_spec_ephemeralContainers_env_valueFrom_resourceFieldRef,resourceFieldRef,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_resourceFieldRef_resource,Job_spec_template_spec_ephemeralContainers_env_valueFrom_resourceFieldRef_resource,resource,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_resourceFieldRef_containerName,Job_spec_template_spec_ephemeralContainers_env_valueFrom_resourceFieldRef_containerName,containerName,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_resourceFieldRef_divisor,Job_spec_template_spec_ephemeralContainers_env_valueFrom_resourceFieldRef_divisor,divisor,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_resourceFieldRef_divisor_asString,Job_spec_template_spec_ephemeralContainers_env_valueFrom_resourceFieldRef_divisor_asString,asString,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_resourceFieldRef_divisor_asNumber,Job_spec_template_spec_ephemeralContainers_env_valueFrom_resourceFieldRef_divisor_asNumber,asNumber,
io_k8s_api_batch_v1_Job_spec_template_spec_ephemeralContainers_env_valueFrom_secretKeyRef,Job_spec_template_spec_ephemeralContainers_env_valueFrom_secretKeyRef,secretKeyRef,
